epoch,loss_total,loss_style_swd,loss_style_swd_weighted,loss_mse,loss_mse_weighted,learning_rate,epoch_time
86,6.827028,3.755455,3.567222,2.875367,2.875367,1.90e-04,0.00
87,6.839476,3.749624,3.561594,2.895395,2.895395,1.90e-04,0.00
88,6.831804,3.750607,3.562607,2.884922,2.884922,1.90e-04,0.00
